index,sequence.start,batch,Desorb.Start.Time,CreationTime,eithertime,status,Tube,markes_n,GC_n,either_n,markes_GC,create_desorb,desorb.Start.diff,Mixup,nameBlank,kBlank,Cluster,n_peaks,verdict,FileName,sample,user,FullName,id
711,2021-07-12T11:13:24Z,maxfield210712.txt,2021-07-13T12:55:27Z,2021-07-13T13:06:41Z,2021-07-13T12:55:27Z,Desorbed NA,35,36,36,36,0,674,1836,TRUE,FALSE,TRUE,15,320,,tubeblank_7122021_36.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/tubeblank_7122021_36.qgd,f1004aff-2259-41ec-9c43-d58848c0005d
712,2021-07-13T16:56:25Z,NA,2021-07-14T00:01:10Z,2021-07-14T00:06:44Z,2021-07-14T00:01:10Z,NA NA,21,1,1,1,0,334,39943,NA,NA,NA,NA,NA,,Blank1_7132021_01.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/Blank1_7132021_01.qgd,702732a6-a91d-4499-864c-7b03786077e2
713,2021-07-13T16:56:25Z,NA,2021-07-14T00:19:31Z,2021-07-14T00:06:44Z,2021-07-14T00:06:44Z,NA NA,22,2,1,1,1,767,1101,NA,NA,NA,NA,NA,,Blank1_7132021_01.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/Blank1_7132021_01.qgd,702732a6-a91d-4499-864c-7b03786077e2
714,2021-07-13T16:56:25Z,NA,2021-07-14T00:38:11Z,NA,2021-07-14T00:38:11Z,NA NA,23,3,NA,3,NA,NA,1120,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,702732a6-a91d-4499-864c-7b03786077e2
715,2021-07-13T16:56:25Z,NA,2021-07-14T00:56:45Z,NA,2021-07-14T00:56:45Z,NA NA,24,4,NA,4,NA,NA,1114,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,702732a6-a91d-4499-864c-7b03786077e2
716,2021-07-13T16:56:25Z,NA,2021-07-14T01:15:31Z,NA,2021-07-14T01:15:31Z,NA NA,25,5,NA,5,NA,NA,1126,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,702732a6-a91d-4499-864c-7b03786077e2
717,2021-07-13T16:56:25Z,NA,2021-07-14T01:34:19Z,NA,2021-07-14T01:34:19Z,NA NA,26,6,NA,6,NA,NA,1128,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,702732a6-a91d-4499-864c-7b03786077e2
718,2021-07-13T16:56:25Z,NA,2021-07-14T01:52:54Z,NA,2021-07-14T01:52:54Z,NA NA,27,7,NA,7,NA,NA,1115,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,702732a6-a91d-4499-864c-7b03786077e2
719,2021-07-13T16:56:25Z,NA,2021-07-14T02:11:37Z,NA,2021-07-14T02:11:37Z,NA NA,28,8,NA,8,NA,NA,1123,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,702732a6-a91d-4499-864c-7b03786077e2
720,2021-07-13T16:56:25Z,NA,2021-07-14T02:30:10Z,NA,2021-07-14T02:30:10Z,NA NA,29,9,NA,9,NA,NA,1113,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,702732a6-a91d-4499-864c-7b03786077e2
721,2021-07-13T16:56:25Z,NA,2021-07-14T02:48:43Z,NA,2021-07-14T02:48:43Z,NA NA,30,10,NA,10,NA,NA,1113,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,702732a6-a91d-4499-864c-7b03786077e2
722,2021-07-13T16:56:25Z,NA,2021-07-14T03:06:54Z,NA,2021-07-14T03:06:54Z,NA NA,31,11,NA,11,NA,NA,1091,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,702732a6-a91d-4499-864c-7b03786077e2
723,2021-07-13T16:56:25Z,NA,2021-07-14T03:25:15Z,NA,2021-07-14T03:25:15Z,NA NA,32,12,NA,12,NA,NA,1101,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,702732a6-a91d-4499-864c-7b03786077e2
724,2021-07-13T16:56:25Z,NA,2021-07-14T03:43:49Z,NA,2021-07-14T03:43:49Z,NA NA,33,13,NA,13,NA,NA,1114,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,702732a6-a91d-4499-864c-7b03786077e2
725,2021-07-13T16:56:25Z,NA,2021-07-14T04:02:10Z,NA,2021-07-14T04:02:10Z,NA NA,34,14,NA,14,NA,NA,1101,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,702732a6-a91d-4499-864c-7b03786077e2
726,2021-07-13T16:56:25Z,NA,2021-07-14T04:20:44Z,NA,2021-07-14T04:20:44Z,NA NA,35,15,NA,15,NA,NA,1114,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,702732a6-a91d-4499-864c-7b03786077e2
727,2021-07-13T16:56:25Z,NA,2021-07-14T04:39:12Z,NA,2021-07-14T04:39:12Z,Desorbed NA,1,16,NA,16,NA,NA,1108,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,702732a6-a91d-4499-864c-7b03786077e2
728,2021-07-13T16:56:25Z,NA,2021-07-14T05:09:40Z,2021-07-14T05:20:45Z,2021-07-14T05:09:40Z,Desorbed NA,2,17,2,2,15,665,1828,NA,NA,NA,NA,NA,,2A285_200701_7132021_02.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/2A285_200701_7132021_02.qgd,702732a6-a91d-4499-864c-7b03786077e2
729,2021-07-13T16:56:25Z,NA,2021-07-14T05:40:31Z,2021-07-14T05:51:37Z,2021-07-14T05:40:31Z,Desorbed NA,3,18,3,3,15,666,1851,NA,NA,NA,NA,NA,,2B138_200701_7132021_03.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/2B138_200701_7132021_03.qgd,702732a6-a91d-4499-864c-7b03786077e2
730,2021-07-13T16:56:25Z,NA,2021-07-14T06:11:25Z,2021-07-14T06:22:31Z,2021-07-14T06:11:25Z,Desorbed NA,4,19,4,4,15,666,1854,NA,NA,NA,NA,NA,,3A125_200701_7132021_04.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/3A125_200701_7132021_04.qgd,702732a6-a91d-4499-864c-7b03786077e2
731,2021-07-13T16:56:25Z,NA,2021-07-14T06:42:19Z,2021-07-14T06:53:29Z,2021-07-14T06:42:19Z,Desorbed NA,5,20,5,5,15,670,1854,NA,NA,NA,NA,NA,,3A278_200701_7132021_05.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/3A278_200701_7132021_05.qgd,702732a6-a91d-4499-864c-7b03786077e2
732,2021-07-13T16:56:25Z,NA,2021-07-14T07:13:09Z,2021-07-14T07:24:19Z,2021-07-14T07:13:09Z,Desorbed NA,6,21,6,6,15,670,1850,NA,NA,NA,NA,NA,,3B603_200701_7132021_06.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/3B603_200701_7132021_06.qgd,702732a6-a91d-4499-864c-7b03786077e2
733,2021-07-13T16:56:25Z,NA,2021-07-14T07:44:00Z,2021-07-14T07:55:08Z,2021-07-14T07:44:00Z,Desorbed NA,7,22,7,7,15,668,1851,NA,NA,NA,NA,NA,,5B16_200701_7132021_07.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/5B16_200701_7132021_07.qgd,702732a6-a91d-4499-864c-7b03786077e2
734,2021-07-13T16:56:25Z,NA,2021-07-14T08:14:45Z,2021-07-14T08:25:41Z,2021-07-14T08:14:45Z,Desorbed NA,8,23,8,8,15,656,1845,NA,NA,NA,NA,NA,,5D242_200701_7132021_08.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/5D242_200701_7132021_08.qgd,702732a6-a91d-4499-864c-7b03786077e2
735,2021-07-13T16:56:25Z,NA,2021-07-14T08:45:21Z,2021-07-14T08:56:26Z,2021-07-14T08:45:21Z,Desorbed NA,9,24,9,9,15,665,1836,NA,NA,NA,NA,NA,,5A185_200701_7132021_09.qgd,,D Campbell : Maxfield,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Maxfield meadow 2020/5A185_200701_7132021_09.qgd,702732a6-a91d-4499-864c-7b03786077e2
736,2021-07-14T09:25:06Z,maxfield210714.txt,2021-07-14T16:30:04Z,2021-07-14T16:35:29Z,2021-07-14T16:30:04Z,Desorbed NA,1,1,1,1,0,325,27883,FALSE,TRUE,TRUE,15,324,,Blank1_7142021_01.qgd,,Blank,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Blank1_7142021_01.qgd,52637449-1e0b-42e2-afe1-8585b5dcc932
737,2021-07-14T09:25:06Z,maxfield210714.txt,2021-07-14T17:00:32Z,2021-07-14T17:11:37Z,2021-07-14T17:00:32Z,Desorbed NA,2,2,2,2,0,665,1828,FALSE,FALSE,FALSE,27,335,,27_383_Ihyb_200716_7142021_02.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/27_383_Ihyb_200716_7142021_02.qgd,52637449-1e0b-42e2-afe1-8585b5dcc932
738,2021-07-14T09:25:06Z,maxfield210714.txt,2021-07-14T17:30:58Z,2021-07-14T17:42:08Z,2021-07-14T17:30:58Z,Desorbed NA,3,3,3,3,0,670,1826,FALSE,FALSE,FALSE,19,325,,28_382_Ihyb_200716_7142021_03.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/28_382_Ihyb_200716_7142021_03.qgd,52637449-1e0b-42e2-afe1-8585b5dcc932
739,2021-07-14T09:25:06Z,maxfield210714.txt,2021-07-14T18:01:34Z,2021-07-14T18:12:45Z,2021-07-14T18:01:34Z,Desorbed NA,4,4,4,4,0,671,1836,FALSE,FALSE,FALSE,27,335,,20_390_Ihyb_200716_7142021_04.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/20_390_Ihyb_200716_7142021_04.qgd,52637449-1e0b-42e2-afe1-8585b5dcc932
740,2021-07-14T09:25:06Z,maxfield210714.txt,2021-07-14T18:32:19Z,2021-07-14T18:43:25Z,2021-07-14T18:32:19Z,Desorbed NA,5,5,5,5,0,666,1845,FALSE,FALSE,FALSE,19,336,,21_389_Ihyb_200716_7142021_05.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/21_389_Ihyb_200716_7142021_05.qgd,52637449-1e0b-42e2-afe1-8585b5dcc932
741,2021-07-14T09:25:06Z,maxfield210714.txt,2021-07-14T19:03:08Z,2021-07-14T19:14:15Z,2021-07-14T19:03:08Z,Desorbed NA,6,6,6,6,0,667,1849,FALSE,FALSE,FALSE,19,340,,23_387_Ihyb_200716_7142021_06.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/23_387_Ihyb_200716_7142021_06.qgd,52637449-1e0b-42e2-afe1-8585b5dcc932
742,2021-07-14T09:25:06Z,maxfield210714.txt,2021-07-14T19:33:55Z,2021-07-14T19:45:01Z,2021-07-14T19:33:55Z,Desorbed NA,7,7,7,7,0,666,1847,FALSE,FALSE,FALSE,27,336,,5_line__Ihyb_200716_7142021_07.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/5_line__Ihyb_200716_7142021_07.qgd,52637449-1e0b-42e2-afe1-8585b5dcc932
743,2021-07-14T09:25:06Z,maxfield210714.txt,2021-07-14T20:04:39Z,2021-07-14T20:15:36Z,2021-07-14T20:04:39Z,Desorbed NA,8,8,8,8,0,657,1844,FALSE,FALSE,FALSE,27,340,,6_line_Ihyb_200716_7142021_08.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/6_line_Ihyb_200716_7142021_08.qgd,52637449-1e0b-42e2-afe1-8585b5dcc932
744,2021-07-14T09:25:06Z,maxfield210714.txt,2021-07-14T20:35:15Z,2021-07-14T20:46:22Z,2021-07-14T20:35:15Z,Desorbed NA,9,9,9,9,0,667,1836,FALSE,FALSE,FALSE,19,325,,air_ST_Ihyb_200716_7142021_09.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/air_ST_Ihyb_200716_7142021_09.qgd,52637449-1e0b-42e2-afe1-8585b5dcc932
745,2021-07-14T09:25:06Z,maxfield210714.txt,2021-07-14T21:06:02Z,2021-07-14T21:17:07Z,2021-07-14T21:06:02Z,Desorbed NA,10,10,10,10,0,665,1847,FALSE,FALSE,FALSE,19,322,,line_381_Ihyb_200716_7142021_10.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/line_381_Ihyb_200716_7142021_10.qgd,52637449-1e0b-42e2-afe1-8585b5dcc932
746,2021-07-14T09:25:06Z,maxfield210714.txt,2021-07-14T21:37:42Z,2021-07-14T21:47:54Z,2021-07-14T21:37:42Z,Desorbed NA,11,11,11,11,0,612,1900,FALSE,FALSE,FALSE,19,318,,line_2283_Ihyb_200716_7142021_11.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/line_2283_Ihyb_200716_7142021_11.qgd,52637449-1e0b-42e2-afe1-8585b5dcc932
747,2021-07-14T09:25:06Z,maxfield210714.txt,2021-07-14T22:08:08Z,2021-07-14T22:19:17Z,2021-07-14T22:08:08Z,Desorbed NA,12,12,12,12,0,669,1826,FALSE,FALSE,FALSE,34,332,,15_395_Ihyb_200721_7142021_12.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/15_395_Ihyb_200721_7142021_12.qgd,52637449-1e0b-42e2-afe1-8585b5dcc932
748,2021-07-14T09:25:06Z,maxfield210714.txt,2021-07-14T22:39:00Z,2021-07-14T22:50:08Z,2021-07-14T22:39:00Z,Desorbed NA,13,13,13,13,0,668,1852,FALSE,FALSE,FALSE,34,326,,6_2245_Ihyb_200721_7142021_13.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/6_2245_Ihyb_200721_7142021_13.qgd,52637449-1e0b-42e2-afe1-8585b5dcc932
749,2021-07-14T09:25:06Z,maxfield210714.txt,2021-07-14T23:09:59Z,2021-07-14T23:21:05Z,2021-07-14T23:09:59Z,Desorbed NA,14,14,14,14,0,666,1859,FALSE,FALSE,FALSE,39,322,,14_396_Ihyb_200721_7142021_14.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/14_396_Ihyb_200721_7142021_14.qgd,52637449-1e0b-42e2-afe1-8585b5dcc932
750,2021-07-14T09:25:06Z,maxfield210714.txt,2021-07-14T23:40:54Z,2021-07-14T23:51:50Z,2021-07-14T23:40:54Z,Desorbed NA,15,15,15,15,0,656,1855,FALSE,FALSE,FALSE,27,334,,8_2294_Ihyb_200721_7142021_15.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/8_2294_Ihyb_200721_7142021_15.qgd,52637449-1e0b-42e2-afe1-8585b5dcc932
751,2021-07-14T09:25:06Z,maxfield210714.txt,2021-07-15T00:11:40Z,2021-07-15T00:22:48Z,2021-07-15T00:11:40Z,Desorbed NA,16,16,16,16,0,668,1846,FALSE,FALSE,FALSE,34,332,,18_392_Ihyb_200721_7142021_16.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/18_392_Ihyb_200721_7142021_16.qgd,52637449-1e0b-42e2-afe1-8585b5dcc932
752,2021-07-14T09:25:06Z,maxfield210714.txt,2021-07-15T00:42:30Z,2021-07-15T00:53:37Z,2021-07-15T00:42:30Z,Desorbed NA,17,17,17,17,0,667,1850,FALSE,FALSE,FALSE,29,339,,12_398_Ihyb_200721_7142021_17.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/12_398_Ihyb_200721_7142021_17.qgd,52637449-1e0b-42e2-afe1-8585b5dcc932
753,2021-07-14T09:25:06Z,maxfield210714.txt,2021-07-15T01:13:17Z,2021-07-15T01:24:26Z,2021-07-15T01:13:17Z,Desorbed NA,18,18,18,18,0,669,1847,FALSE,FALSE,FALSE,27,327,,air_JP_Ihyb_200721_7142021_18.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/air_JP_Ihyb_200721_7142021_18.qgd,52637449-1e0b-42e2-afe1-8585b5dcc932
754,2021-07-14T09:25:06Z,maxfield210714.txt,2021-07-15T01:44:03Z,2021-07-15T01:55:12Z,2021-07-15T01:44:03Z,Desorbed NA,19,19,19,19,0,669,1846,FALSE,FALSE,FALSE,29,327,,nolabel_Ihyb_200721_7142021_19.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/nolabel_Ihyb_200721_7142021_19.qgd,52637449-1e0b-42e2-afe1-8585b5dcc932
755,2021-07-14T09:25:06Z,maxfield210714.txt,2021-07-15T02:14:44Z,2021-07-15T02:25:53Z,2021-07-15T02:14:44Z,Desorbed NA,20,20,20,20,0,669,1841,FALSE,FALSE,FALSE,29,344,,5_Ihyb_nodate_7142021_20.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/5_Ihyb_nodate_7142021_20.qgd,52637449-1e0b-42e2-afe1-8585b5dcc932
756,2021-07-14T09:25:06Z,maxfield210714.txt,2021-07-15T02:29:57Z,2021-07-15T02:25:53Z,2021-07-15T02:25:53Z,NA NA,21,21,20,20,1,244,913,FALSE,FALSE,FALSE,29,344,,5_Ihyb_nodate_7142021_20.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/5_Ihyb_nodate_7142021_20.qgd,52637449-1e0b-42e2-afe1-8585b5dcc932
757,2021-07-14T09:25:06Z,NA,2021-07-15T02:48:00Z,NA,2021-07-15T02:48:00Z,NA NA,22,22,NA,22,NA,NA,1083,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,52637449-1e0b-42e2-afe1-8585b5dcc932
758,2021-07-14T09:25:06Z,NA,2021-07-15T03:06:08Z,NA,2021-07-15T03:06:08Z,NA NA,23,23,NA,23,NA,NA,1088,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,52637449-1e0b-42e2-afe1-8585b5dcc932
759,2021-07-14T09:25:06Z,NA,2021-07-15T03:24:06Z,NA,2021-07-15T03:24:06Z,NA NA,24,24,NA,24,NA,NA,1078,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,52637449-1e0b-42e2-afe1-8585b5dcc932
760,2021-07-14T09:25:06Z,NA,2021-07-15T03:42:11Z,NA,2021-07-15T03:42:11Z,NA NA,25,25,NA,25,NA,NA,1085,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,52637449-1e0b-42e2-afe1-8585b5dcc932
761,2021-07-14T09:25:06Z,NA,2021-07-15T04:00:14Z,NA,2021-07-15T04:00:14Z,NA NA,26,26,NA,26,NA,NA,1083,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,52637449-1e0b-42e2-afe1-8585b5dcc932
762,2021-07-14T09:25:06Z,NA,2021-07-15T04:18:21Z,NA,2021-07-15T04:18:21Z,NA NA,27,27,NA,27,NA,NA,1087,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,52637449-1e0b-42e2-afe1-8585b5dcc932
763,2021-07-14T09:25:06Z,NA,2021-07-15T04:36:29Z,NA,2021-07-15T04:36:29Z,NA NA,28,28,NA,28,NA,NA,1088,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,52637449-1e0b-42e2-afe1-8585b5dcc932
764,2021-07-14T09:25:06Z,NA,2021-07-15T04:54:36Z,NA,2021-07-15T04:54:36Z,NA NA,29,29,NA,29,NA,NA,1087,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,52637449-1e0b-42e2-afe1-8585b5dcc932
765,2021-07-14T09:25:06Z,NA,2021-07-15T05:12:44Z,NA,2021-07-15T05:12:44Z,NA NA,30,30,NA,30,NA,NA,1088,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,52637449-1e0b-42e2-afe1-8585b5dcc932
766,2021-07-14T09:25:06Z,NA,2021-07-15T05:30:52Z,NA,2021-07-15T05:30:52Z,NA NA,31,31,NA,31,NA,NA,1088,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,52637449-1e0b-42e2-afe1-8585b5dcc932
767,2021-07-14T09:25:06Z,NA,2021-07-15T05:48:57Z,NA,2021-07-15T05:48:57Z,NA NA,32,32,NA,32,NA,NA,1085,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,52637449-1e0b-42e2-afe1-8585b5dcc932
768,2021-07-14T09:25:06Z,NA,2021-07-15T06:06:54Z,NA,2021-07-15T06:06:54Z,NA NA,33,33,NA,33,NA,NA,1077,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,52637449-1e0b-42e2-afe1-8585b5dcc932
769,2021-07-14T09:25:06Z,NA,2021-07-15T06:24:59Z,NA,2021-07-15T06:24:59Z,NA NA,34,34,NA,34,NA,NA,1085,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,52637449-1e0b-42e2-afe1-8585b5dcc932
770,2021-07-14T09:25:06Z,NA,2021-07-15T06:42:53Z,NA,2021-07-15T06:42:53Z,NA NA,35,35,NA,35,NA,NA,1074,NA,NA,NA,NA,NA,dobatch,NA,,NA,NA,52637449-1e0b-42e2-afe1-8585b5dcc932
771,2021-07-15T17:23:48Z,maxfield210715.txt,2021-07-16T00:28:34Z,2021-07-16T00:34:11Z,2021-07-16T00:28:34Z,Desorbed NA,1,1,1,1,0,337,63941,FALSE,TRUE,TRUE,15,315,,Blank1_7152021_01.qgd,,Blank,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Blank1_7152021_01.qgd,0c78ea17-2f10-4fe2-9690-3940a58b0241
772,2021-07-15T17:23:48Z,maxfield210715.txt,2021-07-16T00:59:01Z,2021-07-16T01:10:09Z,2021-07-16T00:59:01Z,Desorbed NA,2,2,2,2,0,668,1827,FALSE,FALSE,FALSE,29,348,,3015_Ihyb_nodate_7152021_02.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/3015_Ihyb_nodate_7152021_02.qgd,0c78ea17-2f10-4fe2-9690-3940a58b0241
773,2021-07-15T17:23:48Z,maxfield210715.txt,2021-07-16T01:31:22Z,2021-07-16T01:42:29Z,2021-07-16T01:31:22Z,Desorbed NA,3,3,3,3,0,667,1941,FALSE,FALSE,FALSE,34,327,,400_Ihyb_nodate_7152021_03.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/400_Ihyb_nodate_7152021_03.qgd,0c78ea17-2f10-4fe2-9690-3940a58b0241
774,2021-07-15T17:23:48Z,maxfield210715.txt,2021-07-16T02:04:22Z,2021-07-16T02:15:22Z,2021-07-16T02:04:22Z,Desorbed NA,4,4,4,4,0,660,1980,FALSE,FALSE,FALSE,34,335,,2200_Ihyb_nodate_7152021_04.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/2200_Ihyb_nodate_7152021_04.qgd,0c78ea17-2f10-4fe2-9690-3940a58b0241
775,2021-07-15T17:23:48Z,maxfield210715.txt,2021-07-16T02:37:00Z,2021-07-16T02:48:05Z,2021-07-16T02:37:00Z,Desorbed NA,5,5,5,5,0,665,1958,FALSE,FALSE,FALSE,19,331,,28_382_Ihyb_200721_7152021_05.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/28_382_Ihyb_200721_7152021_05.qgd,0c78ea17-2f10-4fe2-9690-3940a58b0241
776,2021-07-15T17:23:48Z,maxfield210715.txt,2021-07-16T03:09:24Z,2021-07-16T03:20:32Z,2021-07-16T03:09:24Z,Desorbed NA,6,6,6,6,0,668,1944,FALSE,FALSE,FALSE,39,343,,27_383_Ihyb_200721_7152021_06.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/27_383_Ihyb_200721_7152021_06.qgd,0c78ea17-2f10-4fe2-9690-3940a58b0241
777,2021-07-15T17:23:48Z,maxfield210715.txt,2021-07-16T03:41:34Z,2021-07-16T03:52:42Z,2021-07-16T03:41:34Z,Desorbed NA,7,7,7,7,0,668,1930,FALSE,FALSE,FALSE,39,338,,25_385_Ihyb_200721_7152021_07.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/25_385_Ihyb_200721_7152021_07.qgd,0c78ea17-2f10-4fe2-9690-3940a58b0241
778,2021-07-15T17:23:48Z,maxfield210715.txt,2021-07-16T04:13:27Z,2021-07-16T04:24:35Z,2021-07-16T04:13:27Z,Desorbed NA,8,8,8,8,0,668,1913,FALSE,FALSE,FALSE,39,308,,384_Ihyb_Ihyb_200721_7152021_08.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/384_Ihyb_Ihyb_200721_7152021_08.qgd,0c78ea17-2f10-4fe2-9690-3940a58b0241
779,2021-07-15T17:23:48Z,maxfield210715.txt,2021-07-16T04:45:07Z,2021-07-16T04:56:17Z,2021-07-16T04:45:07Z,Desorbed NA,9,9,9,9,0,670,1900,FALSE,FALSE,FALSE,39,340,,387_Ihyb_200721_7152021_09.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/387_Ihyb_200721_7152021_09.qgd,0c78ea17-2f10-4fe2-9690-3940a58b0241
780,2021-07-15T17:23:48Z,maxfield210715.txt,2021-07-16T05:16:37Z,2021-07-16T05:27:46Z,2021-07-16T05:16:37Z,Desorbed NA,10,10,10,10,0,669,1890,FALSE,FALSE,FALSE,39,317,,air_ST_Ihyb_200721_7152021_10.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/air_ST_Ihyb_200721_7152021_10.qgd,0c78ea17-2f10-4fe2-9690-3940a58b0241
781,2021-07-15T17:23:48Z,maxfield210715.txt,2021-07-16T05:48:53Z,2021-07-16T05:59:05Z,2021-07-16T05:48:53Z,Desorbed NA,11,11,11,11,0,612,1936,FALSE,FALSE,FALSE,19,326,,389_Ihyb_200721_7152021_11.qgd,,D Campbell : Poverty Gulch,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/389_Ihyb_200721_7152021_11.qgd,0c78ea17-2f10-4fe2-9690-3940a58b0241
